date,lat,lon,elevation,label,verdict,station,relativeToSpotM,score,temp,humidity,dewSpread,pressure,cloudLow,cloudMid,cloudHigh,wind,windDir,visibility,precip
2025-05-08,-21.1874,55.635,2090,1,above-cloud,FMEP,-574,71,11,100,0,1021,100,28,28,2.7,23,0,2.8
2025-05-15,-21.1874,55.635,2090,1,above-cloud,FMEP,-879,79,9.9,100,0,1021,100,8,0,6.1,185,0,0.3
2025-05-25,-21.1874,55.635,2090,1,above-cloud,FMEP,-513,85,5.6,100,0,1022.8,100,0,0,8.8,197,0,0
2025-06-11,-21.1874,55.635,2090,0,in-cloud,FMEP,36,89,7,100,0,1024.5,98,0,0,6.6,55,0,0.9
2025-06-15,-21.1874,55.635,2090,1,above-cloud,FMEP,-391,82,4.6,100,0,1025.5,100,0,85,6,209,0,0
2025-06-23,-21.1874,55.635,2090,1,above-cloud,FMEP,-452,89,4.6,100,0,1022.2,99,0,0,2.3,238,0,0
2025-07-03,-21.1874,55.635,2090,1,above-cloud,FMEP,-330,83,2.7,100,0,1024.8,100,0,0,2.8,207,0,0
2025-07-08,-21.1874,55.635,2090,0,in-cloud,FMEP,97,76,7.9,100,0,1025.9,100,88,0,10,38,0,3.2
2025-07-16,-21.1874,55.635,2090,0,below-cloud,FMEP,462,94,5.6,99,0.1,1022.7,100,0,0,1.5,256,0,0
2025-07-28,-21.1874,55.635,2090,0,below-cloud,FMEP,828,92,5.7,95,0.8,1024.9,34,3,0,0.5,225,0,0
2025-08-01,-21.1874,55.635,2090,0,below-cloud,FMEP,523,77,4.5,100,0,1025.5,100,16,0,6.9,45,0,2.1
2025-08-06,-21.1874,55.635,2090,1,above-cloud,FMEP,-452,81,3.3,100,0,1025.2,100,0,0,5.8,141,0,0.1
2025-08-19,-21.1874,55.635,2090,1,above-cloud,FMEP,-1031,64,4.5,100,0,1026.1,100,100,0,5,52,0,4.4
2025-09-01,-21.1874,55.635,2090,1,above-cloud,FMEP,-391,97,1.6,100,0,1024.8,93,0,0,1,239,0,0
2025-09-11,-21.1874,55.635,2090,1,above-cloud,FMEP,-208,73,6.1,100,0,1025.1,100,9,0,3.2,142,0,0.1
2025-09-19,-21.1874,55.635,2090,0,in-cloud,FMEP,97,88,7.6,100,0,1024.8,100,0,0,1.5,225,0,0
2025-10-05,-21.1874,55.635,2090,1,above-cloud,FMEP,-1001,93,8.1,99,0.1,1019.8,88,1,0,2.3,302,0,0
2025-10-13,-21.1874,55.635,2090,1,above-cloud,FMEP,-1062,88,3.7,89,1.6,1023.4,8,0,0,0.4,243,0,0
2025-11-09,-21.1874,55.635,2090,1,above-cloud,FMEP,-696,90,6.7,98,0.3,1020,3,4,100,2.2,279,0,0
2025-11-21,-21.1874,55.635,2090,1,above-cloud,FMEP,-1123,74,11.3,99,0.1,1015.3,100,17,100,2,260,0,0.5
2025-12-27,-21.1874,55.635,2090,0,below-cloud,FMEP,828,81,11.6,100,0,1013.4,99,100,100,6.2,33,0,0.8
2025-12-31,-21.1874,55.635,2090,1,above-cloud,FMEP,-1123,86,11.9,100,0,1015.1,100,100,19,3.2,218,0,0.2
2026-01-20,-21.1874,55.635,2090,1,above-cloud,FMEP,-1549,85,11.9,99,0.1,1011.2,100,30,8,2.4,216,0,0.1
2026-02-06,-21.1874,55.635,2090,1,above-cloud,FMEP,-1336,88,13.2,100,0,1013.6,100,100,0,1.9,61,0,5.8
2026-02-19,-21.1874,55.635,2090,0,below-cloud,FMEP,1011,76,10.9,100,0,1016.3,100,47,0,2.6,129,0,0
2026-03-18,-21.1874,55.635,2090,1,above-cloud,FMEP,-1031,95,12.1,100,0,1014.5,97,2,0,2.3,270,0,0
2026-04-05,-21.1874,55.635,2090,0,in-cloud,FMEP,97,85,9.1,100,0,1014.4,100,8,0,4.1,319,0,0.2
2026-05-02,-21.1874,55.635,2090,1,above-cloud,FMEP,-1245,85,9.6,100,0,1020.8,100,0,0,3.8,191,0,0
2026-05-18,-21.1874,55.635,2090,0,below-cloud,FMEP,706,82,9.5,100,0,1018.6,100,100,34,1.9,158,0,2.6
2026-06-03,-21.1874,55.635,2090,0,below-cloud,FMEP,584,89,7.1,100,0.1,1024.1,100,41,0,2.5,262,0,0.3
2026-06-22,-21.1874,55.635,2090,0,in-cloud,FMEP,-147,87,4.2,100,0.1,1024.5,100,0,0,4.3,255,0,0
2026-06-27,-21.1874,55.635,2090,0,in-cloud,FMEP,-147,83,5.4,99,0.1,1023.4,100,0,0,3.8,221,0,0.1
2026-07-06,-21.1874,55.635,2090,1,above-cloud,FMEP,-848,93,6.2,99,0.1,1025.4,100,0,0,2.3,238,0,0
2026-07-09,-21.1874,55.635,2090,0,below-cloud,FMEP,401,87,5.7,100,0,1024.7,100,2,0,2.8,40,0,0.6
2026-07-15,-21.1874,55.635,2090,0,below-cloud,FMEP,1925,78,8.5,100,0,1022.1,98,100,0,12.6,38,0,0.6
2026-07-28,-21.1874,55.635,2090,0,below-cloud,FMEP,340,90,4.8,100,0,1023.3,100,0,0,2.9,281,0,0
2024-01-02,-21.2055,55.6199,2080,0,below-cloud,FMEP,777,68,12.9,97,0.4,1013.2,62,100,100,8.3,5,0,1.8
2024-01-07,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1326,82,13.9,100,0.1,1018.2,100,74,100,6.7,234,0,0.3
2024-01-16,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1326,56,12.1,100,0.1,1007.6,100,25,100,23.2,216,0,3.7
2024-01-23,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1722,78,14.9,99,0.2,1009.4,100,22,95,10.8,195,0,0.9
2024-01-26,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1661,71,13,99,0.2,1010.2,100,100,2,3.3,264,0,4.9
2024-01-29,-21.2055,55.6199,2080,0,below-cloud,FMEP,3155,79,13.3,100,0,1012.8,100,100,20,6.3,246,0,20
2024-02-03,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1113,84,10.2,100,0,1017.1,100,0,1,0.4,90,0,0
2024-02-20,-21.2055,55.6199,2080,0,below-cloud,FMEP,594,85,10.6,88,2,1015.5,47,1,36,1.8,323,0,0
2024-02-24,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1143,93,12.4,97,0.5,1015.9,69,0,80,3,194,0,0
2024-03-04,-21.2055,55.6199,2080,0,below-cloud,FMEP,1021,82,13.8,98,0.3,1018.9,42,100,100,9.6,56,0,2.5
2024-03-22,-21.2055,55.6199,2080,0,below-cloud,FMEP,594,91,11.5,100,0,1016,100,2,14,2.3,39,0,0
2024-03-31,-21.2055,55.6199,2080,0,in-cloud,FMEP,-15,78,12.1,100,0,1018.3,100,100,52,1.1,360,0,1.7
2024-04-04,-21.2055,55.6199,2080,0,below-cloud,FMEP,1021,74,13.2,99,0.2,1018,90,100,100,8.3,5,0,1.8
2024-04-15,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1814,81,12.5,100,0,1020.1,100,36,67,4.3,336,0,0.5
2024-04-18,-21.2055,55.6199,2080,1,above-cloud,FMEP,-960,92,7,100,0,1022.9,98,0,81,3.5,24,0,0
2024-05-04,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1113,92,8.5,100,0,1020.7,95,0,0,4.6,135,0,0
2024-05-10,-21.2055,55.6199,2080,1,above-cloud,FMEP,-198,82,9.2,100,0,1019.7,100,0,0,4.2,20,0,0.6
2024-05-24,-21.2055,55.6199,2080,0,in-cloud,FMEP,-137,93,5.3,100,0,1021.3,96,13,0,1.5,76,0,0
2024-05-28,-21.2055,55.6199,2080,1,above-cloud,FMEP,-381,74,10.5,100,0,1020,100,12,10,5.8,187,0,0.3
2024-05-31,-21.2055,55.6199,2080,1,above-cloud,FMEP,-716,80,9.7,100,0,1022.5,100,0,0,5.4,4,0,0
2024-06-13,-21.2055,55.6199,2080,0,below-cloud,FMEP,1326,61,9.6,100,0,1020.2,100,94,100,21.6,30,0,2.1
2024-06-17,-21.2055,55.6199,2080,1,above-cloud,FMEP,-930,81,7.9,77,3.8,1020.3,12,4,0,5,180,0,0
2024-06-22,-21.2055,55.6199,2080,0,in-cloud,FMEP,46,87,6.3,100,0,1023.3,100,1,0,6.1,3,0,0.1
2024-06-27,-21.2055,55.6199,2080,1,above-cloud,FMEP,-533,85,5,100,0,1025.1,100,0,0,0.7,270,0,0
2024-07-02,-21.2055,55.6199,2080,0,in-cloud,FMEP,-137,79,7.2,100,0,1021.1,100,10,0,6.6,209,0,0.2
2024-07-11,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1204,92,4.3,98,0.3,1025,67,0,0,4,27,0,0
2024-08-02,-21.2055,55.6199,2080,1,above-cloud,FMEP,-259,87,3.1,78,3.5,1023.8,22,0,0,7.3,191,0,0
2024-08-15,-21.2055,55.6199,2080,0,in-cloud,FMEP,107,83,6.7,100,0,1023.3,100,0,0,5.2,25,0,0
2024-08-20,-21.2055,55.6199,2080,1,above-cloud,FMEP,-442,94,4,100,0,1024.8,100,0,0,3.6,96,0,0
2024-08-25,-21.2055,55.6199,2080,1,above-cloud,FMEP,-564,92,2.2,91,1.3,1025.1,61,0,63,5.2,115,0,0
2024-09-12,-21.2055,55.6199,2080,1,above-cloud,FMEP,-777,85,8.8,73,4.6,1021.6,23,0,0,5.6,207,0,0
2024-09-22,-21.2055,55.6199,2080,0,below-cloud,FMEP,777,86,7.4,100,0,1022,100,0,0,5.2,56,0,0
2024-10-03,-21.2055,55.6199,2080,0,in-cloud,FMEP,46,94,4.3,98,0.3,1020.2,26,0,0,3,346,0,0
2024-10-06,-21.2055,55.6199,2080,0,in-cloud,FMEP,-137,92,4.7,100,0,1020.8,100,0,0,3.8,199,0,0
2024-10-15,-21.2055,55.6199,2080,0,below-cloud,FMEP,411,84,7.6,100,0,1019.2,100,0,0,2,45,0,0.2
2024-10-22,-21.2055,55.6199,2080,0,in-cloud,FMEP,-137,84,9.4,100,0,1021.5,100,0,0,2.8,18,0,0.1
2024-11-05,-21.2055,55.6199,2080,1,above-cloud,FMEP,-198,94,8.2,100,0.1,1017.6,97,0,0,0.6,342,0,0
2024-11-21,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1295,83,11.9,100,0,1014.8,100,13,0,4.3,195,0,0.3
2024-12-10,-21.2055,55.6199,2080,1,above-cloud,FMEP,-320,96,8.1,100,0,1016.9,93,0,41,1.3,8,0,0
2025-02-09,-21.2055,55.6199,2080,1,above-cloud,FMEP,-869,84,10.9,89,1.7,1013.6,17,1,0,1,329,0,0
2025-02-25,-21.2055,55.6199,2080,0,below-cloud,FMEP,2240,82,12.4,99,0.1,1015.7,100,97,37,7,40,0,4.8
2025-03-18,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1722,77,12.8,100,0,1016.8,100,100,100,9.5,2,0,5.7
2025-04-03,-21.2055,55.6199,2080,0,below-cloud,FMEP,289,89,11.1,100,0,1017.7,100,1,43,3.2,3,0,0
2025-04-30,-21.2055,55.6199,2080,0,in-cloud,FMEP,-137,68,11.5,99,0.2,1017.6,100,11,100,8.2,38,0,7.2
2025-05-08,-21.2055,55.6199,2080,1,above-cloud,FMEP,-564,86,12.1,100,0,1020.1,100,62,11,6.4,349,0,1.1
2025-05-15,-21.2055,55.6199,2080,1,above-cloud,FMEP,-869,83,10.1,100,0.1,1020.9,100,9,0,4.7,182,0,0.1
2025-05-25,-21.2055,55.6199,2080,1,above-cloud,FMEP,-503,92,5.7,99,0.1,1022.9,73,0,0,4.5,166,0,0
2025-06-11,-21.2055,55.6199,2080,0,in-cloud,FMEP,46,91,7.6,100,0,1023.7,100,4,0,6.3,15,0,0.6
2025-06-15,-21.2055,55.6199,2080,1,above-cloud,FMEP,-381,88,4.3,100,0,1025,100,0,78,3.5,141,0,0
2025-06-23,-21.2055,55.6199,2080,1,above-cloud,FMEP,-442,93,4.8,100,0,1022.2,95,0,0,2.2,156,0,0
2025-07-03,-21.2055,55.6199,2080,1,above-cloud,FMEP,-320,94,2.3,100,0,1024.1,95,0,0,0.3,315,0,0
2025-07-08,-21.2055,55.6199,2080,0,in-cloud,FMEP,107,78,8.1,100,0,1025.1,100,90,0,7.7,33,0,1.6
2025-07-16,-21.2055,55.6199,2080,0,below-cloud,FMEP,472,93,5,99,0.2,1022.3,42,0,0,1.3,8,0,0
2025-07-28,-21.2055,55.6199,2080,0,below-cloud,FMEP,838,91,5.6,89,1.6,1024.7,98,4,0,0.9,127,0,0
2025-08-01,-21.2055,55.6199,2080,0,below-cloud,FMEP,533,83,5.4,100,0,1024.3,100,30,0,9.9,15,0,0.6
2025-08-06,-21.2055,55.6199,2080,1,above-cloud,FMEP,-442,86,3.1,100,0,1024.1,100,0,0,1.4,67,0,0
2025-08-19,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1021,83,5.6,100,0,1024.8,100,100,0,7.3,25,0,0.8
2025-09-01,-21.2055,55.6199,2080,1,above-cloud,FMEP,-381,97,2.2,100,0,1024,92,0,0,2.3,32,0,0
2025-09-11,-21.2055,55.6199,2080,1,above-cloud,FMEP,-198,93,6.2,96,0.6,1024.2,67,10,0,0.9,101,0,0
2025-09-19,-21.2055,55.6199,2080,0,in-cloud,FMEP,107,90,6.9,100,0,1024.4,100,0,0,1.5,60,0,0
2025-10-05,-21.2055,55.6199,2080,1,above-cloud,FMEP,-991,92,8,100,0,1019.8,95,1,0,2.6,214,0,0
2025-10-13,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1052,88,4.2,82,2.9,1022.5,1,0,0,3.1,62,0,0
2025-11-09,-21.2055,55.6199,2080,1,above-cloud,FMEP,-686,84,7.2,90,1.5,1019.5,6,7,99,0.7,14,0,0
2025-11-21,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1113,83,11.6,100,0,1015.1,100,24,99,2.8,281,0,0.5
2025-12-27,-21.2055,55.6199,2080,0,below-cloud,FMEP,838,79,12.1,100,0.1,1012.7,98,100,100,9.8,38,0,1.1
2025-12-31,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1113,85,11.9,100,0,1015,100,66,17,8.4,222,0,0.1
2026-01-20,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1539,79,12.2,100,0,1011.2,100,40,13,5.7,252,0,0.1
2026-02-06,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1326,86,13.3,100,0,1013.4,100,100,0,6.4,209,0,7.1
2026-02-19,-21.2055,55.6199,2080,0,below-cloud,FMEP,1021,90,11.1,100,0,1015.8,100,14,0,3.7,349,0,0
2026-03-18,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1021,94,12,100,0,1014.4,84,1,0,1,31,0,0
2026-04-05,-21.2055,55.6199,2080,0,in-cloud,FMEP,107,89,9.1,100,0,1014.2,100,4,0,4,328,0,0.4
2026-05-02,-21.2055,55.6199,2080,1,above-cloud,FMEP,-1235,85,10.4,100,0,1020.3,100,0,0,1.5,216,0,0
2026-05-18,-21.2055,55.6199,2080,0,below-cloud,FMEP,716,86,9.5,100,0,1018.1,100,100,40,3.6,252,0,2.5
2026-06-03,-21.2055,55.6199,2080,0,below-cloud,FMEP,594,91,6.7,99,0.1,1023.7,96,52,0,2.7,340,0,0.3
2026-06-22,-21.2055,55.6199,2080,0,in-cloud,FMEP,-137,90,4.3,100,0,1024.1,100,0,0,3.2,270,0,0
2026-06-27,-21.2055,55.6199,2080,0,in-cloud,FMEP,-137,88,5.4,100,0,1022.8,100,0,0,2.7,270,0,0
2026-07-06,-21.2055,55.6199,2080,1,above-cloud,FMEP,-838,87,6.3,100,0,1025.3,98,0,0,4.8,191,0,0
2026-07-09,-21.2055,55.6199,2080,0,below-cloud,FMEP,411,87,6,100,0,1024,100,6,0,2.8,342,0,0.1
2026-07-15,-21.2055,55.6199,2080,0,below-cloud,FMEP,1935,74,9,97,0.4,1021.3,100,100,0,14.3,31,0,0.2
2026-07-28,-21.2055,55.6199,2080,0,below-cloud,FMEP,350,94,4.8,100,0.1,1022.8,100,0,0,2.2,312,0,0
2024-01-06,28.213,-16.6769,2056,1,above-cloud,GCTS,-612,81,4.8,100,0,1023.3,100,0,100,8.4,353,0,0
2024-02-11,28.213,-16.6769,2056,1,above-cloud,GCTS,-1435,69,10.1,56,8.4,1019.8,0,0,0,4.7,351,0,0
2024-03-04,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,77,1.8,98,0.2,1025,100,0,0,9.6,326,0,0
2024-03-12,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,86,3.7,78,3.5,1020.1,4,0,0,8.4,290,0,0
2024-03-26,28.213,-16.6769,2056,1,above-cloud,GCTS,-460,79,1.7,99,0.1,1019.1,100,0,0,11.9,358,0,0
2024-04-01,28.213,-16.6769,2056,1,above-cloud,GCTS,-460,92,2.8,96,0.6,1020.3,66,0,0,5.4,42,0,0
2024-05-15,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,78,5.3,90,1.6,1017.5,100,0,0,9.3,306,0,0
2024-05-17,28.213,-16.6769,2056,1,above-cloud,GCTS,-1100,92,4.3,98,0.3,1019.2,60,5,21,7.9,344,0,0
2024-05-19,28.213,-16.6769,2056,1,above-cloud,GCTS,-1374,88,5.2,99,0.2,1019.6,100,0,0,7.6,335,0,0
2024-05-24,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,90,4.1,98,0.2,1020.2,36,0,0,7.7,332,0,0
2024-05-28,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,76,7.6,78,3.6,1021.2,65,0,0,5.6,333,0,0
2024-06-01,28.213,-16.6769,2056,1,above-cloud,GCTS,-1283,48,11.4,52,9.6,1016.2,1,0,0,3.6,6,0,0
2024-06-04,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,66,9.6,74,4.4,1019.3,15,0,0,8.6,2,0,0
2024-06-09,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,83,6.9,98,0.2,1020.5,100,0,0,9.2,334,0,0
2024-06-11,28.213,-16.6769,2056,1,above-cloud,GCTS,-612,81,6.4,99,0.1,1022,100,0,0,9,331,0,0
2024-06-26,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,48,10,67,5.8,1018.2,5,0,0,5.7,325,0,0
2024-06-30,28.213,-16.6769,2056,1,above-cloud,GCTS,-1252,59,11,70,5.3,1019.5,0,0,0,6.7,254,0,0
2024-07-07,28.213,-16.6769,2056,1,above-cloud,GCTS,-1374,54,14.8,25,19.7,1018.8,5,0,0,3.7,299,0,0
2024-07-29,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,83,12.7,95,0.8,1018.7,32,0,0,6.6,351,0,0
2024-09-16,28.213,-16.6769,2056,1,above-cloud,GCTS,-1070,84,10.9,64,6.5,1017.7,27,0,4,2.9,330,0,0
2024-09-18,28.213,-16.6769,2056,1,above-cloud,GCTS,-308,84,7.7,89,1.6,1016.5,30,0,3,4.8,318,0,0
2024-09-29,28.213,-16.6769,2056,1,above-cloud,GCTS,-1009,83,9.3,80,3.3,1022,15,0,0,7.3,324,0,0
2024-10-07,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,47,12.5,39,13.7,1017.4,0,0,3,11.1,340,0,0
2024-10-12,28.213,-16.6769,2056,1,above-cloud,GCTS,-1374,64,13.4,45,11.5,1019.8,2,0,46,14,271,0,0
2024-10-17,28.213,-16.6769,2056,1,above-cloud,GCTS,-612,86,10.4,100,0,1026.4,100,0,21,6.6,279,0,0
2024-10-30,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,82,2.9,100,0,1022,100,0,0,8.3,354,0,0
2024-11-20,28.213,-16.6769,2056,0,below-cloud,GCTS,1064,78,6.9,88,1.9,1025.3,7,0,0,2.6,115,0,0.1
2024-12-13,28.213,-16.6769,2056,1,above-cloud,GCTS,-308,81,1.2,100,0,1023.1,100,0,0,6.9,345,0,0
2025-01-21,28.213,-16.6769,2056,1,above-cloud,GCTS,-1070,78,4.4,100,0,1017.8,100,0,0,10,278,0,0
2025-02-02,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,77,2,100,0,1027.8,100,0,98,13,354,0,0
2025-03-02,28.213,-16.6769,2056,1,above-cloud,GCTS,-460,68,1.4,100,0,1014.3,100,6,0,7.7,270,0,0.2
2025-03-09,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,75,0.4,98,0.2,1017,100,0,0,8.3,355,0,0
2025-03-15,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,81,-0.2,98,0.2,1021.9,100,0,13,9.2,353,0,0
2025-03-26,28.213,-16.6769,2056,1,above-cloud,GCTS,-612,80,1.8,100,0.1,1023.2,100,0,0,8.5,332,0,0
2025-04-03,28.213,-16.6769,2056,1,above-cloud,GCTS,-490,78,1.2,99,0.1,1010.7,100,0,0,17.7,253,0,0
2025-04-15,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,76,3.2,86,2.2,1020.7,8,0,0,10.1,349,0,0
2025-04-29,28.213,-16.6769,2056,1,above-cloud,GCTS,-856,61,4.9,77,3.7,1017,12,0,0,11.1,344,0,0
2025-05-04,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,87,5.5,63,6.4,1019.8,0,0,0,4.7,332,0,0
2025-05-24,28.213,-16.6769,2056,1,above-cloud,GCTS,-1222,86,7.1,72,4.7,1020.3,0,0,0,3.6,327,0,0
2025-05-30,28.213,-16.6769,2056,1,above-cloud,GCTS,-1374,52,12.9,25,19.8,1019.7,0,0,0,0.2,360,0,0
2025-06-08,28.213,-16.6769,2056,1,above-cloud,GCTS,-1131,66,9.5,43,12,1019.8,0,0,0,1.3,315,0,0
2025-06-16,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,69,8.4,76,4,1020.8,0,1,4,2.2,305,0,0
2025-07-10,28.213,-16.6769,2056,1,above-cloud,GCTS,-1374,49,17.3,35,15.7,1020.1,0,0,0,2.2,189,0,0
2025-08-03,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,64,12.6,65,6.3,1019.7,20,0,0,1.1,360,0,0
2025-08-28,28.213,-16.6769,2056,1,above-cloud,GCTS,-1070,90,12.2,82,3,1021.3,19,0,0,6.8,312,0,0
2025-09-01,28.213,-16.6769,2056,1,above-cloud,GCTS,-1222,52,12.1,69,5.6,1022,4,0,0,5.3,327,0,0
2025-09-24,28.213,-16.6769,2056,1,above-cloud,GCTS,-460,82,5.8,99,0.1,1022.6,100,0,0,9.6,348,0,0
2025-10-11,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,84,7.4,55,8.4,1020.5,4,0,0,4.1,322,0,0
2025-10-19,28.213,-16.6769,2056,1,above-cloud,GCTS,-1070,84,9.2,69,5.4,1021.5,100,0,0,5.5,343,0,0.1
2025-10-24,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,92,10.1,71,5,1022.1,35,0,0,3,335,0,0
2025-11-11,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,86,5.6,100,0,1019.6,100,0,0,3.1,339,0,0
2025-11-19,28.213,-16.6769,2056,1,above-cloud,GCTS,-612,77,3.1,98,0.3,1022.1,100,0,0,10.7,347,0,0
2025-11-27,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,80,3,100,0.1,1021.7,100,0,0,11.2,338,0,0
2025-12-19,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,83,2.9,86,2.1,1025.2,58,0,0,9.2,343,0,0
2026-01-01,28.213,-16.6769,2056,1,above-cloud,GCTS,-1222,71,3.9,53,8.7,1014,30,0,92,8.8,244,0,0
2026-01-15,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,84,-0.1,81,3,1024.5,10,0,0,4.8,333,0,0
2026-01-22,28.213,-16.6769,2056,1,above-cloud,GCTS,-1222,78,3.4,76,3.7,1021.7,6,0,97,4.1,360,0,0
2026-01-29,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,47,6,40,12.6,1025.3,0,0,0,6.7,355,0,0
2026-02-26,28.213,-16.6769,2056,0,in-cloud,GCTS,150,69,0.1,94,0.8,1022.2,100,0,0,11.5,346,0,0
2026-03-07,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,84,-0.2,99,0.1,1022.1,80,0,0,10.1,335,0,0
2026-03-10,28.213,-16.6769,2056,1,above-cloud,GCTS,-917,76,1.7,100,0,1024.6,100,0,0,10.9,351,0,0
2026-03-21,28.213,-16.6769,2056,1,above-cloud,GCTS,-1070,46,1.3,100,0,1002.8,100,52,0,16.1,221,0,4.7
2026-03-24,28.213,-16.6769,2056,1,above-cloud,GCTS,-460,79,2.9,100,0,1010.8,100,30,87,4.1,360,0,0.2
2026-03-28,28.213,-16.6769,2056,1,above-cloud,GCTS,-1222,82,3,65,5.9,1019.8,1,0,0,4.5,358,0,0
2026-04-07,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,82,4.1,78,3.5,1022.2,10,0,7,6.5,358,0,0
2026-04-22,28.213,-16.6769,2056,1,above-cloud,GCTS,-460,87,4.6,100,0,1014.8,100,0,0,5.2,180,0,0
2026-04-26,28.213,-16.6769,2056,1,above-cloud,GCTS,-460,82,4.1,100,0,1016.8,99,22,95,6.4,320,0,0
2026-04-29,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,95,3.5,97,0.4,1015,69,13,0,1.5,324,0,0
2026-05-07,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,83,4.6,99,0.1,1016.1,100,0,9,5.9,320,0,0
2026-05-16,28.213,-16.6769,2056,1,above-cloud,GCTS,-765,77,3.9,80,3.1,1020.9,97,0,0,7.7,332,0,0
2026-05-31,28.213,-16.6769,2056,1,above-cloud,GCTS,-1222,64,11.5,44,11.9,1021,3,0,0,4,321,0,0
2026-06-03,28.213,-16.6769,2056,1,above-cloud,GCTS,-1374,49,12.3,48,10.8,1023.2,2,0,0,6.3,342,0,0
2026-06-17,28.213,-16.6769,2056,1,above-cloud,GCTS,-978,45,11.5,49,10.4,1021.2,0,0,0,8.3,338,0,0
2026-06-19,28.213,-16.6769,2056,1,above-cloud,GCTS,-1374,71,11.4,59,7.7,1019.2,0,0,0,2.5,352,0,0
2026-06-23,28.213,-16.6769,2056,1,above-cloud,GCTS,-1252,68,12.7,71,5,1020.3,2,0,0,5.8,330,0,0
2026-07-03,28.213,-16.6769,2056,1,above-cloud,GCTS,-1070,64,14.9,46,11.5,1016.8,3,0,0,5.8,2,0,0
2024-01-21,27.962,-15.5721,1920,1,above-cloud,GCLP,-676,89,1.9,100,0,1027.7,99,0,0,7,12,0,0
2024-02-24,27.962,-15.5721,1920,1,above-cloud,GCLP,-676,71,2.8,99,0.2,1025.1,100,0,0,12.6,20,0,0
2024-02-28,27.962,-15.5721,1920,1,above-cloud,GCLP,-676,83,2,100,0,1023.5,88,0,0,10.3,29,0,0
2024-03-05,27.962,-15.5721,1920,1,above-cloud,GCLP,-676,88,2.2,100,0,1023.1,100,0,0,7.2,18,0,0
2024-04-08,27.962,-15.5721,1920,1,above-cloud,GCLP,-981,78,3.1,100,0,1021.5,97,0,0,11.5,14,0,0
2024-04-30,27.962,-15.5721,1920,1,above-cloud,GCLP,-523,90,1.8,98,0.3,1024.1,48,0,0,7.9,357,0,0
2024-05-13,27.962,-15.5721,1920,1,above-cloud,GCLP,-981,80,6.7,81,3.1,1018.4,65,0,0,8.4,10,0,0
2024-05-17,27.962,-15.5721,1920,1,above-cloud,GCLP,-828,86,4.4,100,0,1017.5,100,0,2,7.9,16,0,0
2024-05-21,27.962,-15.5721,1920,1,above-cloud,GCLP,-676,86,3.1,96,0.6,1022,22,0,0,6.8,18,0,0
2024-06-04,27.962,-15.5721,1920,1,above-cloud,GCLP,-828,83,6.2,99,0.1,1018.6,100,0,0,7.8,347,0,0
2024-06-13,27.962,-15.5721,1920,1,above-cloud,GCLP,-828,83,5.6,100,0,1021.6,100,3,94,7.5,35,0,0
